median_income,housing_median_age,latitude,longitude,households,median_house_value
4.6176,44.0,33.97,-118.41,474.0,352300.0
4.9375,44.0,33.97,-118.42,237.0,365200.0
5.618,44.0,33.96,-118.42,209.0,365900.0
6.1985,38.0,33.96,-118.43,163.0,422000.0
5.8864,13.0,33.96,-118.43,355.0,500001.0
5.6435,33.0,33.96,-118.44,447.0,500001.0
8.7819,20.0,33.96,-118.43,254.0,500001.0
7.7197,16.0,33.97,-118.43,4.0,500001.0
5.0714,24.0,33.96,-118.42,579.0,356100.0
5.1064,16.0,33.96,-118.43,3595.0,283200.0
5.6169,35.0,33.97,-118.4,172.0,411200.0
5.9856,39.0,33.98,-118.4,117.0,432100.0
5.611,36.0,33.98,-118.4,441.0,456600.0
7.5953,38.0,33.97,-118.4,180.0,434800.0
4.6364,37.0,33.97,-118.4,242.0,456300.0
5.9544,44.0,33.97,-118.4,461.0,377200.0
5.6732,43.0,33.96,-118.4,409.0,330700.0
5.726,41.0,33.97,-118.37,348.0,287800.0
6.019,42.0,33.97,-118.38,326.0,294500.0
4.6923,44.0,33.96,-118.38,450.0,299000.0
3.2708,35.0,33.95,-118.38,920.0,400000.0
2.5833,29.0,33.95,-118.38,523.0,187500.0
3.111,5.0,33.95,-118.37,1566.0,247600.0
4.1852,44.0,33.96,-118.4,228.0,303300.0
3.9792,15.0,33.96,-118.41,137.0,266700.0
4.1471,32.0,33.96,-118.41,222.0,284400.0
4.7375,45.0,33.94,-118.41,387.0,289600.0
5.723,24.0,33.96,-118.45,639.0,500001.0
6.3267,36.0,33.96,-118.45,519.0,500001.0
6.2551,37.0,33.95,-118.44,327.0,500001.0
2.1875,37.0,33.92,-118.28,357.0,175900.0
2.6546,41.0,33.91,-118.28,162.0,159600.0
4.4636,42.0,33.9,-118.29,348.0,162000.0
3.8372,41.0,33.91,-118.29,470.0,156400.0
2.4741,31.0,33.91,-118.29,593.0,151200.0
2.7368,23.0,33.92,-118.29,505.0,162800.0
2.6618,19.0,33.88,-118.28,591.0,179700.0
4.317,32.0,33.88,-118.29,528.0,232800.0
2.9063,27.0,33.88,-118.29,548.0,184100.0
3.59,35.0,33.89,-118.29,601.0,200600.0
4.381,32.0,33.87,-118.29,317.0,238700.0
5.1727,35.0,33.86,-118.3,369.0,230200.0
4.9792,35.0,33.86,-118.3,308.0,251300.0
1.9049,10.0,33.85,-118.29,377.0,222200.0
2.6491,5.0,33.84,-118.31,794.0,216700.0
4.7222,36.0,33.84,-118.3,250.0,239600.0
4.9196,37.0,33.84,-118.3,255.0,232400.0
2.3942,38.0,33.85,-118.3,40.0,200000.0
3.1851,31.0,33.83,-118.3,618.0,240200.0
3.5473,33.0,33.83,-118.3,661.0,226300.0
2.9619,27.0,33.83,-118.31,727.0,223400.0
2.6136,35.0,33.82,-118.3,326.0,213600.0
2.8106,26.0,33.82,-118.3,506.0,184400.0
2.6368,25.0,33.82,-118.3,726.0,175900.0
5.322,17.0,33.81,-118.3,1038.0,282700.0
5.3106,27.0,33.8,-118.3,519.0,268300.0
3.125,30.0,33.8,-118.31,704.0,233300.0
3.0057,35.0,33.79,-118.3,682.0,235300.0
2.9154,9.0,33.79,-118.3,748.0,203300.0
3.163,13.0,33.79,-118.3,880.0,224200.0
4.6207,35.0,33.78,-118.3,519.0,304100.0
3.1779,41.0,33.8,-118.26,456.0,171100.0
3.35,36.0,33.8,-118.25,396.0,163100.0
5.5,30.0,33.79,-118.26,215.0,181500.0
2.375,32.0,33.79,-118.25,370.0,128000.0
3.6161,28.0,33.8,-118.24,143.0,131300.0
1.3333,26.0,33.8,-118.23,112.0,187500.0
3.35,38.0,33.8,-118.27,319.0,177700.0
3.1613,36.0,33.79,-118.27,527.0,182300.0
3.3929,39.0,33.79,-118.27,354.0,184600.0
4.0,38.0,33.8,-118.28,335.0,165500.0
4.3816,28.0,33.79,-118.28,389.0,191300.0
3.3009,36.0,33.79,-118.28,455.0,168000.0
3.2011,20.0,33.78,-118.28,558.0,169100.0
2.0,10.0,33.79,-118.29,948.0,165400.0
3.3427,16.0,33.79,-118.29,498.0,154200.0
2.5,21.0,33.79,-118.3,274.0,157500.0
3.1392,8.0,33.8,-118.3,396.0,146200.0
2.9375,31.0,33.79,-118.27,340.0,174000.0
2.0458,27.0,33.78,-118.26,462.0,174500.0
2.1447,26.0,33.79,-118.27,605.0,158700.0
2.8462,39.0,33.79,-118.27,367.0,172000.0
2.7143,34.0,33.79,-118.25,380.0,138100.0
2.7308,38.0,33.79,-118.25,424.0,150400.0
1.9208,39.0,33.79,-118.25,298.0,139800.0
1.9923,21.0,33.78,-118.26,652.0,164700.0
3.5488,42.0,33.79,-118.26,241.0,205600.0
2.5588,20.0,33.78,-118.23,23.0,350000.0
2.0956,35.0,33.78,-118.26,387.0,154700.0
1.4444,32.0,33.78,-118.25,133.0,182100.0
2.25,24.0,33.78,-118.24,162.0,152300.0
2.1311,36.0,33.78,-118.26,692.0,163100.0
2.4545,36.0,33.77,-118.26,219.0,164200.0
1.9964,26.0,33.77,-118.27,595.0,150600.0
2.5262,21.0,33.78,-118.27,1110.0,167300.0
3.2115,37.0,33.78,-118.28,293.0,160100.0
1.5369,39.0,33.77,-118.27,478.0,141300.0
3.125,46.0,33.76,-118.27,7.0,112500.0
2.9571,18.0,33.77,-118.3,769.0,346200.0
5.7764,18.0,33.76,-118.3,1674.0,290500.0
2.9063,47.0,33.77,-118.28,65.0,146900.0
2.45,41.0,33.75,-118.28,369.0,186800.0
1.8393,18.0,33.75,-118.28,188.0,187500.0
1.5394,40.0,33.74,-118.28,503.0,200000.0
1.2276,21.0,33.75,-118.28,646.0,208300.0
0.7591,16.0,33.74,-118.28,250.0,350000.0
4.2308,19.0,33.75,-118.3,418.0,416100.0
5.1269,6.0,33.76,-118.3,1226.0,285200.0
5.6611,42.0,33.75,-118.3,163.0,265600.0
4.625,48.0,33.75,-118.3,380.0,273400.0
4.4671,47.0,33.74,-118.3,413.0,270800.0
4.5074,36.0,33.74,-118.31,457.0,350000.0
4.3472,22.0,33.74,-118.31,935.0,351200.0
2.5795,27.0,33.75,-118.29,386.0,192400.0
3.5056,23.0,33.75,-118.3,526.0,203100.0
2.7031,37.0,33.75,-118.29,285.0,218900.0
2.1473,29.0,33.74,-118.29,390.0,195300.0
2.2188,52.0,33.74,-118.29,399.0,306700.0
2.75,41.0,33.74,-118.29,344.0,238300.0
2.0329,30.0,33.74,-118.29,531.0,225800.0
2.5759,43.0,33.73,-118.29,486.0,225000.0
2.1382,21.0,33.73,-118.29,672.0,242300.0
3.3616,30.0,33.73,-118.29,652.0,268500.0
2.7451,42.0,33.73,-118.3,403.0,255400.0
2.9386,23.0,33.74,-118.3,806.0,260500.0
5.0874,36.0,33.73,-118.31,306.0,368500.0
5.249,52.0,33.73,-118.31,282.0,351900.0
3.9167,20.0,33.74,-118.3,606.0,285200.0
4.194,47.0,33.73,-118.3,560.0,293900.0
4.2059,52.0,33.73,-118.31,363.0,350000.0
1.8584,44.0,33.74,-118.28,539.0,248100.0
2.0469,39.0,33.73,-118.28,737.0,234500.0
2.1935,52.0,33.73,-118.28,516.0,243200.0
1.9167,45.0,33.73,-118.28,529.0,227200.0
2.7139,30.0,33.73,-118.29,771.0,231700.0
3.1932,25.0,33.72,-118.29,535.0,257500.0
3.4474,28.0,33.72,-118.3,595.0,253400.0
3.3397,28.0,33.72,-118.3,554.0,267800.0
3.5694,40.0,33.73,-118.3,588.0,276400.0
4.1812,52.0,33.73,-118.31,288.0,321500.0
4.1451,26.0,33.72,-118.31,459.0,326700.0
4.7216,41.0,33.69,-118.33,374.0,311900.0
5.4533,33.0,33.73,-118.31,388.0,409800.0
7.6886,25.0,33.73,-118.32,159.0,500001.0
6.4246,25.0,33.72,-118.33,1023.0,446700.0
3.7596,36.0,33.71,-118.29,697.0,300000.0
5.3074,42.0,33.67,-118.31,242.0,401900.0
6.2028,35.0,33.72,-118.3,441.0,361500.0
3.1071,40.0,33.71,-118.29,416.0,464300.0
4.25,40.0,33.71,-118.29,412.0,332800.0
4.5606,31.0,33.71,-118.29,633.0,303800.0
3.274,39.0,33.72,-118.29,508.0,254300.0
3.5109,21.0,33.72,-118.29,422.0,225000.0
3.7282,8.0,33.68,-118.28,510.0,287500.0
7.642,31.0,34.24,-118.23,572.0,396400.0
6.0,34.0,34.23,-118.23,362.0,367100.0
7.1463,31.0,34.24,-118.24,462.0,394100.0
7.585,31.0,34.24,-118.24,591.0,380100.0
4.5486,36.0,34.22,-118.23,434.0,361000.0
5.3473,41.0,34.23,-118.24,314.0,352700.0
6.01,43.0,34.23,-118.24,208.0,254200.0
5.1028,42.0,34.23,-118.24,264.0,292100.0
4.1667,35.0,34.23,-118.25,538.0,271200.0
4.9355,34.0,34.25,-118.25,480.0,336900.0
4.6852,34.0,34.23,-118.25,454.0,296200.0
6.1873,35.0,34.24,-118.26,287.0,312100.0
6.6277,35.0,34.24,-118.26,273.0,344400.0
5.7083,35.0,34.24,-118.26,406.0,329500.0
4.4821,42.0,34.24,-118.26,200.0,271900.0
4.4083,41.0,34.23,-118.25,459.0,217700.0
5.5362,30.0,34.22,-118.25,375.0,301200.0
5.0862,37.0,34.23,-118.25,370.0,261300.0
4.5759,43.0,34.23,-118.26,302.0,209200.0
7.5582,38.0,34.23,-118.26,195.0,263700.0
5.4306,33.0,34.23,-118.26,301.0,326600.0
3.5707,29.0,34.21,-118.22,395.0,341700.0
3.5174,36.0,34.21,-118.23,657.0,268000.0
3.3287,29.0,34.21,-118.23,568.0,273400.0
2.5463,32.0,34.21,-118.23,380.0,200000.0
3.4148,38.0,34.21,-118.23,386.0,234800.0
3.4531,41.0,34.22,-118.24,485.0,263900.0
4.1523,34.0,34.22,-118.24,371.0,252000.0
3.8068,34.0,34.22,-118.25,542.0,267000.0
6.213,50.0,34.21,-118.23,45.0,285000.0
5.3925,51.0,34.2,-118.23,295.0,317900.0
3.399,48.0,34.2,-118.23,296.0,306300.0
5.5756,41.0,34.2,-118.24,455.0,309900.0
3.5777,32.0,34.21,-118.24,829.0,245600.0
5.529,36.0,34.22,-118.24,470.0,241300.0
7.2812,34.0,34.22,-118.27,1150.0,462200.0
3.6875,47.0,34.18,-118.23,310.0,422000.0
6.207,43.0,34.18,-118.23,276.0,457400.0
8.1132,45.0,34.18,-118.23,339.0,446600.0
8.1657,32.0,34.18,-118.26,2017.0,500001.0
3.215,36.0,34.19,-118.22,210.0,331300.0
4.9297,31.0,34.19,-118.22,886.0,400000.0
3.9777,36.0,34.19,-118.22,493.0,409800.0
12.1579,14.0,34.18,-118.21,318.0,500001.0
3.5781,37.0,34.17,-118.23,937.0,366700.0
8.1325,24.0,34.17,-118.21,1178.0,472700.0
5.9199,25.0,34.16,-118.21,75.0,420500.0
6.6009,49.0,34.16,-118.19,266.0,375700.0
6.8317,31.0,34.16,-118.2,862.0,446100.0
5.1718,31.0,34.16,-118.23,547.0,429100.0
3.1004,26.0,34.15,-118.23,483.0,257100.0
5.3369,40.0,34.15,-118.23,372.0,370400.0
3.3333,40.0,34.16,-118.24,546.0,374300.0
9.5823,52.0,34.16,-118.24,274.0,406200.0
6.6603,52.0,34.16,-118.24,286.0,380400.0
4.9135,52.0,34.16,-118.25,371.0,368100.0
5.1242,52.0,34.17,-118.25,275.0,372900.0
2.5668,24.0,34.16,-118.25,1371.0,280000.0
3.8576,20.0,34.17,-118.26,1337.0,318600.0
3.1484,17.0,34.16,-118.26,656.0,187500.0
3.1733,19.0,34.16,-118.26,811.0,206300.0
3.7321,20.0,34.16,-118.26,870.0,351100.0
5.5118,48.0,34.17,-118.27,269.0,354700.0
2.9148,15.0,34.16,-118.27,1175.0,238700.0
3.6587,45.0,34.16,-118.27,349.0,321200.0
5.5658,52.0,34.17,-118.28,440.0,331200.0
6.9135,52.0,34.17,-118.27,326.0,374000.0
7.8383,52.0,34.17,-118.27,296.0,500001.0
6.2976,52.0,34.18,-118.27,399.0,498400.0
7.4046,47.0,34.18,-118.28,319.0,446800.0
5.3185,52.0,34.18,-118.28,419.0,358000.0
5.049,52.0,34.18,-118.29,251.0,323500.0
6.884,50.0,34.18,-118.28,309.0,365600.0
3.6354,22.0,34.17,-118.28,629.0,256300.0
2.3482,17.0,34.17,-118.29,993.0,255400.0
4.325,52.0,34.17,-118.29,311.0,292600.0
3.6974,10.0,34.18,-118.29,987.0,286600.0
3.7083,31.0,34.16,-118.29,332.0,241900.0
4.3438,42.0,34.16,-118.29,107.0,189800.0
2.9,12.0,34.17,-118.29,611.0,208300.0
2.6016,17.0,34.17,-118.3,1117.0,222400.0
5.0056,30.0,34.17,-118.3,16.0,162500.0
3.2083,35.0,34.16,-118.29,319.0,238000.0
3.2321,40.0,34.16,-118.3,438.0,243600.0
2.8342,35.0,34.16,-118.3,819.0,256800.0
3.0114,47.0,34.16,-118.27,345.0,255500.0
2.6729,22.0,34.15,-118.27,561.0,217100.0
3.0199,25.0,34.15,-118.27,742.0,220200.0
3.2171,14.0,34.15,-118.27,531.0,230800.0
3.1397,52.0,34.16,-118.27,179.0,253700.0
4.3438,48.0,34.16,-118.27,260.0,252700.0
2.9491,49.0,34.16,-118.28,282.0,257400.0
3.5417,18.0,34.16,-118.26,522.0,177100.0
3.0,14.0,34.15,-118.26,863.0,178600.0
2.8884,6.0,34.15,-118.26,846.0,252300.0
2.8088,18.0,34.15,-118.26,675.0,247500.0
6.9408,52.0,34.16,-118.24,160.0,298800.0
3.3906,20.0,34.15,-118.24,607.0,284100.0
3.1435,45.0,34.15,-118.24,263.0,282600.0
3.6875,15.0,34.15,-118.25,890.0,209600.0
3.9054,14.0,34.16,-118.25,905.0,200000.0
3.052,17.0,34.15,-118.24,1574.0,209800.0
2.5924,19.0,34.15,-118.24,1332.0,192900.0
2.8478,31.0,34.15,-118.25,331.0,228100.0
2.2621,32.0,34.15,-118.25,422.0,187500.0
3.0441,20.0,34.15,-118.25,978.0,193800.0
2.6268,33.0,34.14,-118.23,790.0,201300.0
3.0206,20.0,34.14,-118.24,983.0,219500.0
2.1444,27.0,34.14,-118.24,935.0,229000.0
3.0288,19.0,34.15,-118.23,680.0,258300.0
2.9167,25.0,34.14,-118.23,803.0,224300.0
2.462,28.0,34.14,-118.24,512.0,254000.0
1.9125,36.0,34.14,-118.24,544.0,238000.0
3.3636,37.0,34.13,-118.24,383.0,257700.0
5.6921,45.0,34.13,-118.24,394.0,269000.0
1.7301,7.0,34.15,-118.24,643.0,202300.0
2.4421,9.0,34.14,-118.24,1458.0,222100.0
1.8929,30.0,34.14,-118.25,544.0,196900.0
1.8235,37.0,34.14,-118.25,235.0,275000.0
0.8185,13.0,34.15,-118.25,443.0,187500.0
1.5417,51.0,34.14,-118.26,334.0,268800.0
2.2614,29.0,34.14,-118.26,1205.0,248100.0
3.0074,10.0,34.14,-118.27,288.0,175000.0
4.1083,6.0,34.14,-118.26,439.0,210700.0
3.008,7.0,34.15,-118.27,736.0,229000.0
2.6673,25.0,34.13,-118.26,1005.0,218100.0
2.5,37.0,34.13,-118.26,451.0,207100.0
1.2188,37.0,34.13,-118.26,68.0,218800.0
2.5388,23.0,34.14,-118.26,359.0,205000.0
2.1602,13.0,34.14,-118.25,1072.0,221900.0
2.506,25.0,34.14,-118.25,1772.0,184500.0
2.5417,22.0,34.13,-118.25,754.0,217500.0
4.0272,45.0,34.13,-118.24,430.0,260500.0
2.125,52.0,34.13,-118.25,89.0,243800.0
2.2244,36.0,34.13,-118.25,912.0,255900.0
2.4856,21.0,34.12,-118.25,246.0,181300.0
7.1262,27.0,34.22,-118.31,1100.0,446200.0
6.981,31.0,34.21,-118.33,480.0,402900.0
4.7885,36.0,34.21,-118.34,309.0,302200.0
3.9041,36.0,34.18,-118.29,612.0,320400.0
3.5083,14.0,34.19,-118.3,852.0,280900.0
4.7986,52.0,34.19,-118.3,262.0,326100.0
4.375,51.0,34.19,-118.3,231.0,332400.0
3.7015,27.0,34.19,-118.31,1077.0,287900.0
4.9042,52.0,34.19,-118.3,466.0,343500.0
5.0865,36.0,34.2,-118.31,278.0,349600.0
6.9909,36.0,34.2,-118.32,342.0,345300.0
4.9886,36.0,34.2,-118.32,135.0,328900.0
3.9866,36.0,34.2,-118.32,311.0,294400.0
3.6071,43.0,34.2,-118.33,248.0,289000.0
4.3631,43.0,34.2,-118.33,433.0,284600.0
3.0431,41.0,34.2,-118.34,621.0,262900.0
2.875,41.0,34.19,-118.34,375.0,192400.0
2.5267,14.0,34.2,-118.36,559.0,231800.0
4.375,29.0,34.2,-118.32,403.0,341200.0
4.1731,37.0,34.19,-118.32,240.0,352100.0
3.0179,37.0,34.19,-118.32,315.0,272500.0
3.0625,42.0,34.19,-118.31,150.0,361700.0
3.3897,37.0,34.19,-118.32,122.0,222700.0
3.1051,23.0,34.2,-118.33,1924.0,206500.0
3.0973,13.0,34.18,-118.3,1872.0,251900.0
3.0687,37.0,34.17,-118.3,111.0,200000.0
3.3205,5.0,34.18,-118.3,1405.0,172100.0
3.1587,11.0,34.18,-118.31,851.0,181300.0
2.0875,13.0,34.19,-118.31,1078.0,222700.0
3.0179,49.0,34.18,-118.32,38.0,118800.0
3.4,44.0,34.18,-118.32,340.0,212100.0
3.5875,39.0,34.17,-118.32,544.0,250000.0
5.1008,47.0,34.17,-118.32,485.0,247100.0
4.2396,48.0,34.17,-118.33,459.0,245100.0
3.7344,46.0,34.19,-118.33,439.0,222000.0
4.6898,45.0,34.18,-118.33,510.0,226000.0
3.138,45.0,34.19,-118.33,319.0,217000.0
3.1406,48.0,34.19,-118.34,176.0,223100.0
3.7411,45.0,34.18,-118.33,316.0,235500.0
3.8462,49.0,34.18,-118.33,367.0,231300.0
5.6975,48.0,34.18,-118.33,362.0,231400.0
2.6827,43.0,34.19,-118.34,255.0,219900.0
4.1923,47.0,34.19,-118.34,334.0,231200.0
3.24,45.0,34.18,-118.34,599.0,226900.0
2.8125,46.0,34.18,-118.34,295.0,229900.0
4.0313,45.0,34.19,-118.35,204.0,209100.0
5.1814,46.0,34.19,-118.36,295.0,209500.0
4.282,46.0,34.18,-118.35,490.0,224700.0
3.3056,46.0,34.18,-118.35,360.0,230400.0
3.5583,44.0,34.17,-118.35,570.0,232000.0
2.0385,47.0,34.17,-118.35,171.0,225000.0
4.4408,42.0,34.17,-118.35,329.0,216000.0
4.0742,46.0,34.17,-118.36,239.0,229100.0
3.875,45.0,34.18,-118.34,289.0,226900.0
3.8668,45.0,34.18,-118.34,653.0,232000.0
4.1161,49.0,34.17,-118.34,561.0,232500.0
3.2015,42.0,34.16,-118.35,458.0,250000.0
4.2212,45.0,34.16,-118.35,270.0,293800.0
5.636,49.0,34.16,-118.35,255.0,267900.0
2.473,44.0,34.17,-118.33,365.0,251800.0
3.7941,37.0,34.16,-118.33,499.0,247800.0
3.2125,46.0,34.17,-118.34,343.0,247000.0
4.875,52.0,34.17,-118.34,222.0,249500.0
3.6111,44.0,34.16,-118.34,353.0,254500.0
3.692,46.0,34.16,-118.34,246.0,244500.0
3.4286,44.0,34.16,-118.33,654.0,247900.0
2.3667,39.0,34.15,-118.33,138.0,17500.0
4.2679,44.0,34.15,-118.33,301.0,331800.0
3.5637,40.0,34.15,-118.34,695.0,497400.0
4.0893,16.0,34.15,-118.34,344.0,450000.0
3.6486,25.0,34.16,-118.34,1644.0,246900.0
4.0648,45.0,34.17,-118.32,643.0,258800.0
3.2112,38.0,34.16,-118.31,547.0,349300.0
6.2547,49.0,34.16,-118.32,208.0,366700.0
2.9306,40.0,34.17,-118.32,403.0,279300.0
3.4016,23.0,34.16,-118.33,380.0,234600.0
4.3173,46.0,34.16,-118.32,427.0,278300.0
3.1551,16.0,34.17,-118.3,357.0,205000.0
3.9464,37.0,34.16,-118.31,435.0,315000.0
3.1823,12.0,34.17,-118.31,850.0,218300.0
2.4074,24.0,34.17,-118.31,873.0,219400.0
4.0223,33.0,34.3,-118.43,484.0,146000.0
3.6023,37.0,34.3,-118.43,327.0,161800.0
3.1212,39.0,34.29,-118.43,390.0,153500.0
3.4821,34.0,34.29,-118.42,313.0,160300.0
1.7062,28.0,34.3,-118.43,62.0,164600.0
4.6864,35.0,34.29,-118.44,404.0,193800.0
2.865,38.0,34.29,-118.43,374.0,155500.0
3.6726,38.0,34.29,-118.43,293.0,154600.0
3.2095,50.0,34.29,-118.43,269.0,167000.0
2.3724,27.0,34.28,-118.43,267.0,154200.0
2.0286,32.0,34.29,-118.44,342.0,122900.0
3.1588,30.0,34.29,-118.44,401.0,160100.0
2.3375,30.0,34.29,-118.45,226.0,154200.0
1.7708,32.0,34.28,-118.44,143.0,138800.0
2.875,46.0,34.28,-118.44,13.0,162500.0
1.9688,37.0,34.28,-118.44,235.0,144100.0
3.3687,47.0,34.28,-118.44,180.0,151700.0
2.5147,38.0,34.28,-118.44,289.0,137100.0
2.7155,36.0,34.28,-118.45,620.0,149800.0
7.9068,17.0,34.15,-117.71,2312.0,349100.0
6.1731,26.0,34.12,-117.73,157.0,293800.0
5.8819,18.0,34.13,-117.78,1227.0,260500.0
7.4837,8.0,34.13,-117.76,2156.0,358700.0
5.5423,14.0,34.15,-117.8,1162.0,248700.0
4.7969,25.0,34.11,-117.8,802.0,211700.0
3.5603,17.0,34.1,-117.8,1083.0,174600.0
6.2456,13.0,34.1,-117.8,464.0,161700.0
4.8125,16.0,34.12,-117.79,446.0,224500.0
4.4722,18.0,34.11,-117.79,692.0,215600.0
6.5253,26.0,34.14,-117.83,1131.0,349900.0
8.0683,20.0,34.15,-117.83,298.0,451500.0
6.1321,27.0,34.13,-117.82,562.0,309700.0
4.6937,26.0,34.13,-117.84,688.0,198000.0
8.2827,24.0,34.15,-117.87,679.0,451400.0
4.0393,14.0,34.15,-117.93,1907.0,156800.0
3.3942,21.0,34.15,-117.9,429.0,212800.0
3.8365,29.0,34.14,-117.9,407.0,184200.0
3.3043,35.0,34.14,-117.9,509.0,155500.0
2.2442,42.0,34.14,-117.91,464.0,166700.0
3.3654,15.0,34.14,-117.89,867.0,222100.0
7.5112,23.0,34.14,-117.88,317.0,355500.0
3.875,32.0,34.14,-117.88,329.0,186700.0
4.0023,33.0,34.13,-117.88,720.0,185500.0
6.1049,35.0,34.14,-117.85,429.0,297200.0
4.9091,35.0,34.14,-117.85,221.0,275000.0
6.2089,33.0,34.14,-117.86,359.0,283400.0
5.4224,37.0,34.15,-117.87,401.0,269500.0
3.1905,36.0,34.14,-117.86,634.0,235300.0
2.9375,30.0,34.14,-117.87,559.0,209200.0
4.3145,31.0,34.13,-117.85,303.0,233000.0
3.0448,30.0,34.12,-117.85,954.0,192100.0
4.636,33.0,34.13,-117.86,421.0,245500.0
2.588,40.0,34.13,-117.86,256.0,209500.0
3.4107,29.0,34.13,-117.86,148.0,170800.0
3.4219,32.0,34.13,-117.87,333.0,194500.0
3.12,29.0,34.13,-117.87,400.0,194300.0
5.27,26.0,34.12,-117.82,545.0,209400.0
4.8304,25.0,34.12,-117.84,536.0,228900.0
4.9844,29.0,34.11,-117.83,445.0,203000.0
4.8894,17.0,34.11,-117.84,621.0,191700.0
4.392,34.0,34.12,-117.84,332.0,187600.0
4.5708,25.0,34.11,-117.85,1627.0,223000.0
7.7876,13.0,34.08,-117.81,2397.0,348900.0
4.8229,23.0,34.12,-117.81,1112.0,192600.0
3.6201,21.0,34.11,-117.81,746.0,150400.0
3.8929,19.0,34.1,-117.81,389.0,144600.0
4.075,18.0,34.1,-117.83,1923.0,231100.0
2.621,28.0,34.1,-117.76,853.0,202200.0
3.7177,32.0,34.09,-117.78,478.0,177200.0
3.5192,26.0,34.1,-117.79,339.0,190500.0
4.2415,16.0,34.12,-117.76,1486.0,275700.0
4.4609,15.0,34.12,-117.77,695.0,230000.0
3.9825,22.0,34.11,-117.76,938.0,180500.0
2.8818,50.0,34.1,-117.77,459.0,167200.0
3.75,28.0,34.11,-117.77,389.0,180900.0
3.0735,23.0,34.11,-117.78,1327.0,212300.0
5.3637,28.0,34.11,-117.74,522.0,214700.0
4.3148,25.0,34.12,-117.75,1019.0,240700.0
2.6779,26.0,34.1,-117.74,498.0,136000.0
3.5072,29.0,34.1,-117.74,532.0,121900.0
3.2756,21.0,34.1,-117.75,2036.0,156800.0
5.6785,20.0,34.12,-117.71,1859.0,239500.0
6.2089,26.0,34.12,-117.73,885.0,261800.0
2.2813,41.0,34.1,-117.71,123.0,125000.0
1.875,52.0,34.1,-117.71,126.0,212500.0
3.1477,52.0,34.1,-117.72,513.0,291200.0
2.4952,32.0,34.1,-117.72,810.0,181800.0
5.5,46.0,34.1,-117.72,455.0,289700.0
5.8891,37.0,34.1,-117.73,530.0,226000.0
4.1739,36.0,34.09,-117.71,483.0,158700.0
4.2639,26.0,34.08,-117.71,465.0,154200.0
3.2566,36.0,34.09,-117.72,299.0,151800.0
3.7958,33.0,34.09,-117.72,874.0,152500.0
2.4375,30.0,34.09,-117.73,454.0,112100.0
3.5313,36.0,34.09,-117.73,303.0,117800.0
2.9063,33.0,34.08,-117.73,257.0,115200.0
3.4871,30.0,34.09,-117.74,563.0,136400.0
3.6359,33.0,34.08,-117.75,493.0,135100.0
4.0368,33.0,34.08,-117.75,201.0,139100.0
4.2143,36.0,34.09,-117.75,545.0,146900.0
2.9388,37.0,34.08,-117.76,522.0,139200.0
6.0434,27.0,34.08,-117.77,828.0,214800.0
2.8661,36.0,34.07,-117.77,629.0,124000.0
3.0638,29.0,34.07,-117.77,633.0,113600.0
2.63,52.0,34.07,-117.75,343.0,127300.0
2.3156,51.0,34.07,-117.76,388.0,109800.0
2.8594,48.0,34.07,-117.76,218.0,127200.0
1.9937,33.0,34.06,-117.76,472.0,103600.0
1.9583,47.0,34.06,-117.76,86.0,92600.0
1.9766,27.0,34.06,-117.77,591.0,108000.0
3.9784,18.0,34.07,-117.78,765.0,113500.0
2.2258,25.0,34.06,-117.78,478.0,114800.0
3.7583,33.0,34.07,-117.79,301.0,116300.0
3.7933,34.0,34.07,-117.79,183.0,116100.0
2.4464,33.0,34.06,-117.78,300.0,128700.0
3.9224,39.0,34.05,-117.78,550.0,131300.0
4.1118,5.0,34.05,-117.8,909.0,125900.0
3.6298,34.0,34.06,-117.8,252.0,108500.0
3.1641,21.0,34.05,-117.82,834.0,117300.0
2.227,30.0,34.06,-117.76,459.0,91900.0
1.9029,36.0,34.05,-117.76,782.0,98000.0
1.6645,35.0,34.05,-117.75,312.0,93300.0
2.3859,36.0,34.05,-117.76,942.0,116200.0
3.4398,35.0,34.08,-117.74,293.0,134300.0
3.0294,42.0,34.07,-117.74,509.0,135700.0
2.8983,48.0,34.06,-117.74,548.0,129200.0
4.2415,52.0,34.07,-117.74,328.0,140100.0
5.2269,52.0,34.07,-117.75,204.0,161000.0
1.6006,52.0,34.07,-117.75,576.0,146200.0
3.2481,34.0,34.08,-117.72,496.0,128800.0
3.7321,33.0,34.07,-117.72,730.0,134200.0
3.8438,28.0,34.08,-117.73,954.0,130800.0
4.1339,34.0,34.07,-117.73,759.0,135000.0
1.9643,32.0,34.06,-117.72,569.0,113200.0
3.1786,34.0,34.06,-117.73,119.0,117800.0
1.4063,51.0,34.06,-117.73,112.0,98800.0
2.3406,33.0,34.07,-117.73,467.0,122600.0
2.2596,33.0,34.07,-117.73,269.0,119400.0
2.8929,36.0,34.05,-117.73,233.0,118100.0
2.0734,28.0,34.05,-117.73,694.0,113300.0
2.625,30.0,34.05,-117.74,302.0,94300.0
2.1354,29.0,34.05,-117.74,665.0,110700.0
2.1141,27.0,34.05,-117.74,221.0,110900.0
1.9718,46.0,34.05,-117.75,348.0,110600.0
3.15,26.0,34.04,-117.73,810.0,129700.0
3.0375,42.0,34.03,-117.73,348.0,118100.0
3.7454,33.0,34.02,-117.74,451.0,116400.0
